"director_facebook_likes","cast_total_facebook_likes","num_voted_users","num_user_for_reviews","imdb_score","movie_facebook_likes","Revenue","Budget","profit","response"
102,2475,59474,418,7.3,0,28451622,6500000,21951622,1
104,2442,23986,201,7.1,0,31899000,6500000,25399000,1
111,1450,15582,132,6,849,46905889,15000000,31905889,1
94,3423,27580,172,5.3,0,55534455,17000000,38534455,1
101,2697,13010,182,5.9,0,6852450,6000000,852450,1
95,4837,4598,29,6.1,375,14011454,7000000,7011454,1
111,2403,107801,109,6,0,201957688,15000000,186957688,1
119,40054,361924,641,6.7,0,341131793,150000000,191131793,1
100,0,85028,404,7.3,0,28575078,65000,28510078,1
97,6388,27265,321,6.5,0,10571408,10000000,571408,1
100,3190,3924,26,5.8,368,29392418,10000000,19392418,1
87,2452,34711,468,5,0,66966987,15000000,51966987,1
103,1440,50389,136,6.3,0,53208180,31000000,22208180,1
100,4259,37885,247,6.5,0,25605015,10000000,15605015,1
110,3376,19440,56,7.3,0,38105395,11000000,27105395,1
94,2861,15115,102,6.7,0,31063038,3400000,27663038,1
94,13446,13866,55,5.5,488,13196245,11000000,2196245,1
130,3107,9566,81,6.4,1000,29381649,16000000,13381649,1
101,1954,25613,121,6.5,0,29450919,10000000,19450919,1
98,2705,10483,125,5.4,0,10429707,5000000,5429707,1
126,1363,17799,133,8,0,5e+06,1000000,4e+06,1
92,1447,11283,155,7.7,0,1678874,1000000,678874,1
102,677,16323,91,7.3,0,35323292,35000000,323292,1
106,1871,21225,268,6.4,1000,11588205,10284523,1303682,1
98,4277,12942,34,5.1,902,23144499,3000000,20144499,1
132,914,9503,68,6.6,0,30400000,12000000,18400000,1
98,24664,14888,83,4.4,747,61112916,50000000,11112916,1
129,2300,15401,175,7,10000,34522221,1000000,33522221,1
84,2737,23928,73,5.9,441,20342161,10000000,10342161,1
81,824,13269,98,7.8,1000,3202000,609000,2593000,1
94,31005,16059,210,6.1,0,27500000,13000000,14500000,1
117,3841,20183,41,5.4,0,70100000,40000000,30100000,1
107,552,15730,31,6.7,0,34793160,14000000,20793160,1
96,1866,7528,88,5.5,0,3412497,1250000,2162497,1
104,21397,452928,1401,7.4,0,157299717,75000000,82299717,1
100,6296,7322,78,7.1,680,15795189,10000000,5795189,1
124,5135,14322,116,7.2,0,27728118,20000000,7728118,1
89,995,7921,97,7.7,439,2300000,439000,1861000,1
97,5006,5928,49,4.3,243,31179516,12000000,19179516,1
96,2018,7736,100,6.4,0,7292175,7000000,292175,1
120,5420,6525,79,6.7,0,34573780,9000000,25573780,1
95,3845,6095,76,6.2,1000,2.1e+07,15000000,6e+06,1
101,11327,8662,172,4.7,134,2506446,2000000,506446,1
87,9555,18711,183,5.4,0,3076820,3000000,76820,1
97,3036,39508,96,7.5,0,27900000,3500000,24400000,1
120,5963,4100,35,6.8,352,5731103,2400000,3331103,1
91,1760,14904,147,5.7,0,17843379,8000000,9843379,1
105,179,3849,37,7.9,0,3166000,2600000,566000,1
109,5977,17770,172,6.9,0,13401952,4000000,9401952,1
101,302,19234,258,5.5,0,8025872,4700000,3325872,1
126,13591,13587,80,6.3,729,7230000,5000000,2230000,1
104,21714,383427,1912,6.8,0,234360014,210000000,24360014,1
132,50983,518537,698,7.8,54000,344420111,160000000,184420111,1
132,1936,12549,109,6.6,883,74787599,30000000,44787599,1
109,1620,8904,31,5.9,0,27515786,14000000,13515786,1
113,167,28951,257,8,0,5596708,2900000,2696708,1
129,1635,278362,552,6.5,0,229074524,73000000,156074524,1
95,2000,8707,36,2.1,244,7e+06,5800000,1200000,1
98,2095,8697,122,6.3,374,1943649,1700000,243649,1
91,1660,22408,272,7.3,0,18750246,6000000,12750246,1
102,729,3000,75,5.4,902,5.4e+07,12000000,4.2e+07,1
164,1334,12980,89,7.4,845,27187653,8000000,19187653,1
123,11969,8309,39,6,315,7.6e+07,27000000,4.9e+07,1
90,2655,26407,154,7.3,1000,603943,500000,103943,1
111,916,12399,382,6.7,0,10178331,100000,10078331,1
92,2574,219501,1236,5.9,0,368780809,93000000,275780809,1
120,3233,58137,520,5.5,67000,143093317,200000000,-56906683,0
115,27214,32567,106,6.3,0,12639297,28000000,-15360703,0
137,27666,40568,185,6.4,18000,3324330,50000000,-46675670,0
107,42683,47320,188,5.5,12000,30418560,60000000,-29581440,0
133,28129,38983,207,5.4,11000,17752940,70000000,-52247060,0
117,3524,27481,113,6.8,12000,52099090,80000000,-27900910,0
148,707,61935,242,6.7,18000,11110975,20000000,-8889025,0
102,11184,16645,72,6.9,0,1477002,2000000,-522998,0
90,16358,128455,514,8,0,23159305,70000000,-46840695,0
90,1442,31489,140,7.3,0,3759286,8000000,-4240714,0
122,28328,71782,161,7,27000,93820758,100000000,-6179242,0
133,17040,580999,2110,8.1,33000,1270522,6000000,-4729478,0
125,3979,45799,180,7,0,12007070,20000000,-7992930,0
108,4710,23775,134,5.8,73000,16374328,28000000,-11625672,0
110,12876,28618,91,6,11000,34227298,40000000,-5772702,0
108,15634,74315,259,5.9,0,40203020,50000000,-9796980,0
95,1885,30219,200,5.6,22000,187112,4000000,-3812888,0
111,23566,177401,504,7.3,32000,27635305,32000000,-4364695,0
111,21393,39956,186,5.8,24000,128388320,150000000,-21611680,0
95,578,203458,588,7.1,46000,41037742,50000000,-8962258,0
115,1686,28429,110,5.8,0,10664749,40000000,-29335251,0
112,12897,32382,99,7,13000,2450846,5000000,-2549154,0
87,3144,87451,660,3.3,0,82102379,100000000,-17897621,0
112,25269,23334,87,6.2,0,318982,16000000,-15681018,0
105,1411,99035,289,6.2,17000,50549107,60000000,-9450893,0
120,3175,68720,191,5.8,0,72178895,110000000,-37821105,0
144,427,105144,405,7.1,27000,28258060,32000000,-3741940,0
118,43105,213226,648,7.7,15000,10680275,18500000,-7819725,0
128,20965,116994,324,6.3,35000,150962475,175000000,-24037525,0
145,203,111841,413,8.3,12000,650422,92620000,-91969578,0
115,13761,110364,261,6.9,0,94882889,100000000,-5117111,0
105,1099,84508,308,5.6,20000,117831631,130000000,-12168369,0
85,35161,85086,122,6.7,0,64459316,149000000,-84540684,0
116,1899,31124,313,4.2,764,38629478,70000000,-31370522,0
116,24134,83171,231,6.8,17000,15400000,22000000,-6600000,0
119,2853,242599,1594,8,14000,38869464,39000000,-130536,0
170,34582,264318,799,7.5,0,1.02e+08,116000000,-1.4e+07,0
91,1564,23072,89,5.4,0,14431253,35000000,-20568747,0
106,1942,220591,641,7.8,17000,12532777,36000000,-23467223,0
123,13934,57038,261,6.6,0,67631903,75000000,-7368097,0
116,49608,105556,157,6.5,17000,57777106,66000000,-8222894,0
130,450,25474,138,6.9,0,42093706,50000000,-7906294,0
91,17299,71137,229,6.6,0,73661010,75000000,-1338990,0
130,15835,128729,551,7.1,50000,3029870,7400000,-4370130,0
107,11623,190132,801,7.3,15000,32017803,50000000,-17982197,0
109,16479,361767,1206,7.9,17000,69959751,76000000,-6040249,0
98,21414,8885,56,5.8,0,1397284,25000000,-23602716,0
127,2230,21098,56,6.9,0,24902723,25000000,-97277,0
122,12076,248123,437,7.6,10000,24127895,42000000,-17872105,0
104,16481,81800,211,5.5,15000,28931401,50000000,-21068599,0
99,896,92464,331,7.3,19000,1.1e+07,25000000,-1.4e+07,0
82,3266,52052,173,4.5,0,25871834,35000000,-9128166,0
157,18216,133526,521,7.9,0,60289912,90000000,-29710088,0
90,15494,52908,102,6.5,0,17869048,55000000,-37130952,0
108,14127,121432,310,6.8,10000,20645327,33000000,-12354673,0
101,993,51349,213,4.3,0,71073932,87000000,-15926068,0
112,12687,273921,522,7.5,36000,47664559,60000000,-12335441,0
101,7747,87203,221,6.7,25000,9636289,10000000,-363711,0
129,4324,72715,103,6.5,0,18755936,19000000,-244064,0
99,12166,48245,154,5.4,0,42487390,45000000,-2512610,0
119,2925,87768,187,6.3,12000,18409891,32000000,-13590109,0
135,902,57873,414,6.1,0,93945766,120000000,-26054234,0
96,31549,91640,210,5.6,20000,61648500,130000000,-68351500,0
105,2423,56402,209,6.3,17000,572809,2000000,-1427191,0
110,25049,63599,208,5.8,0,44434439,50000000,-5565561,0
106,15015,72259,788,6.4,0,85131830,137000000,-51868170,0
125,15569,60326,142,5.8,2000,48169156,50000000,-1830844,0
96,108016,115099,257,5.4,2000,1.73e+08,175000000,-2e+06,0
96,24640,190990,915,7.3,23000,15304890,35000000,-19695110,0
98,14699,80574,157,6.5,12000,23081726,24000000,-918274,0
132,55254,87785,362,6.8,0,93700000,100000000,-6300000,0
153,11852,100837,301,6.4,0,61458982,75000000,-13541018,0
103,1467,44966,411,5.6,0,25473093,30000000,-4526907,0
103,6563,48999,280,6,0,10089373,20500000,-10410627,0
117,7053,75201,256,6.6,0,74901339,80000000,-5098661,0
122,2896,21370,132,6.6,0,2429989,16000000,-13570011,0
165,921,102338,450,6.6,0,49554002,130000000,-80445998,0
99,1520,44891,202,4.2,12000,61279452,70000000,-8720548,0
121,22833,63363,644,5.6,0,49111202,50000000,-888798,0
110,1852,98629,316,7.2,0,5900000,16000000,-10100000,0
140,20152,107227,279,7.3,3000,44547681,50000000,-5452319,0
130,2525,120416,857,6.7,10000,26673242,60000000,-33326758,0
127,56585,142416,420,7.9,0,5887457,18000000,-12112543,0
131,18913,49874,450,4.6,0,20350754,45000000,-24649246,0
100,49847,55398,418,4.6,891,40002112,65000000,-24997888,0
113,391,62770,396,6,0,22211426,30000000,-7788574,0
160,22516,136104,415,7.5,0,14711793,30000000,-15288207,0
115,2990,77493,527,6.8,6000,2856712,15000000,-12143288,0
95,29926,113483,245,5.8,0,40828540,50000000,-9171460,0
97,15293,64777,201,6.4,0,6814789,12000000,-5185211,0
91,222,30842,93,5.9,0,22044277,40000000,-17955723,0
189,22186,155496,532,7.6,0,25037897,67000000,-41962103,0
111,1252,42792,162,6.7,0,5926410,15000000,-9073590,0
94,1560,99557,284,7.4,21000,20158808,27000000,-6841192,0
101,1947,31918,142,5.5,0,12206028,40000000,-27793972,0
119,2356,101834,628,5.7,0,73209340,90000000,-16790660,0
106,19610,68428,148,6.3,0,41482207,50000000,-8517793,0
111,3309,60156,299,6.8,0,16974459,20000000,-3025541,0
103,12867,109873,320,7.2,33000,9455232,15000000,-5544768,0
103,20881,53864,290,4.8,2000,39031337,60000000,-20968663,0
140,29692,332276,514,8.2,77000,23057115,25000000,-1942885,0
113,4397,45815,222,6.1,1000,21009180,45000000,-23990820,0
135,24468,101221,415,7.1,0,65900249,90000000,-24099751,0
101,53024,107859,569,6.2,0,43061982,60000000,-16938018,0
123,3254,99033,434,7.2,0,2,6000000,-5999998,0
104,16930,82731,255,6.7,0,80916492,85000000,-4083508,0
102,10552,52029,224,5.4,0,68688831,100000000,-31311169,0
172,456,55516,124,7.7,29000,8371085,12400000,-4028915,0
113,49631,83560,619,7,32000,71485043,85000000,-13514957,0
91,24669,95274,178,6.5,20000,31083599,35000000,-3916401,0
150,45757,181792,711,6.5,48000,89289910,255000000,-165710090,0
121,23602,163492,460,8,15000,12281551,12500000,-218449,0
137,33747,33107,128,6.1,27000,8784318,25000000,-16215682,0
109,2073,63548,134,6.2,0,19701164,56000000,-36298836,0
102,1815,101411,546,6.6,0,61698899,160000000,-98301101,0
106,0,59545,312,6.9,18000,6108720,9000000,-2891280,0
101,2786,106098,150,7.2,20000,6491240,8000000,-1508760,0
144,2379,63192,287,8,0,638641,6244087,-5605446,0
88,2652,17590,112,5.4,0,38992758,150000000,-111007242,0
125,1970,28635,308,5.1,893,78000586,80000000,-1999414,0
101,2471,28257,151,5.1,11000,30353232,45000000,-14646768,0
98,3357,49926,286,6.5,0,42792561,50000000,-7207439,0
105,14462,29608,92,7.2,0,1521261,6500000,-4978739,0
113,13517,88146,814,5.2,0,55987321,60000000,-4012679,0
125,10623,41727,184,6.2,0,6e+07,78146652,-18146652,0
107,13821,54650,223,6.2,12000,7563728,20000000,-12436272,0
107,25088,261317,1137,7.5,20000,5359645,20000000,-14640355,0
81,14619,45729,176,4.7,0,10539000,47000000,-36461000,0
88,2011,82331,297,6.6,18000,3964682,14350531,-10385849,0
125,15916,43651,196,6.3,997,32287044,70000000,-37712956,0
95,11994,109855,888,7.3,0,1.7e+07,25000000,-8e+06,0
105,44037,39778,172,5.4,11000,26250020,37000000,-10749980,0
177,2449,97087,569,6.6,11000,30925690,40000000,-9074310,0
116,12993,39659,189,5.6,792,65977295,70000000,-4022705,0
93,14180,162067,316,6.6,0,20796847,25000000,-4203153,0
101,3612,40964,245,6.2,0,32483410,35000000,-2516590,0
121,993,35066,196,5.3,0,48668907,120000000,-71331093,0
76,13607,13581,88,5.4,304,103951461,110000000,-6048539,0
106,17560,14281,64,6.5,0,15134293,31000000,-15865707,0
116,16484,70681,198,5.6,12000,58058367,70000000,-11941633,0
100,39507,89383,293,7.1,0,5480996,8500000,-3019004,0
99,4702,28159,96,5.1,0,12314651,14000000,-1685349,0
141,301,21223,108,7.1,13000,27330000,35000000,-7670000,0
109,20503,35990,157,5.9,0,28169671,40000000,-11830329,0
95,26940,71527,217,7.1,0,109578115,140000000,-30421885,0
125,4416,28807,273,5.9,0,50365377,58000000,-7634623,0
121,142,59462,300,6.6,0,19844979,25000000,-5155021,0
106,2,47612,348,5.7,995,33463969,80000000,-46536031,0
91,3301,34203,169,5.3,19000,36893721,40000000,-3106279,0
106,5705,15978,122,7.4,15000,6420319,20000000,-13579681,0
152,36897,207287,822,7.9,15000,47383689,60000000,-12616311,0
153,15046,55994,454,6,0,77628265,115000000,-37371735,0
99,2323,65037,273,5.9,0,15071514,80000000,-64928486,0
152,4310,45031,376,6.9,0,37317558,72000000,-34682442,0
106,12871,72868,618,6.1,0,57958696,70000000,-12041304,0
130,32637,88270,420,7.5,0,38955598,50000000,-11044402,0
165,14196,79186,386,6.8,0,87713825,107000000,-19286175,0
136,712,61995,356,5.9,33000,59418613,75000000,-15581387,0
94,23365,25681,77,6.3,0,44091067,65000000,-20908933,0
91,7875,7199,53,4.5,0,1784763,13000000,-11215237,0
111,18510,43709,141,5.3,0,67112664,70000000,-2887336,0
115,4713,23302,181,6.5,1000,56702901,70000000,-13297099,0
84,1490,108052,434,6.6,79000,495303,30000000,-29504697,0
122,24270,145422,572,7.3,0,41610884,55000000,-13389116,0
118,209,100743,549,7.4,0,47434430,82000000,-34565570,0
119,3279,21360,110,7,0,4440055,8500000,-4059945,0
94,5085,92850,263,7.1,0,21126225,29000000,-7873775,0
100,5890,44931,100,7.3,0,27409889,35000000,-7590111,0
90,1865,31640,109,4.9,791,50650079,60000000,-9349921,0
116,13180,41856,119,6.9,12000,2401510,6500000,-4098490,0
121,1520,68211,219,7.4,14000,3099314,5000000,-1900686,0
108,26050,149528,454,7.7,0,13060843,15000000,-1939157,0
101,2698,14147,92,5.6,401,17432163,20000000,-2567837,0
119,15757,139535,632,7.3,0,34808403,50000000,-15191597,0
94,2880,21542,88,6.1,977,12398628,20000000,-7601372,0
98,18085,45775,112,5.5,462,26155781,40000000,-13844219,0
110,5609,78635,1040,5.6,0,42285169,75000000,-32714831,0
91,34705,39764,148,6.7,17000,970816,21000000,-20029184,0
116,43887,53057,457,5.6,0,19480739,80000000,-60519261,0
89,74181,37493,108,5.6,0,21819348,35000000,-13180652,0
114,679,44979,298,7,0,13001257,30000000,-16998743,0
108,11519,24033,152,7,0,18618284,30000000,-11381716,0
118,27756,7663,38,6,694,46488,7000000,-6953512,0
102,1440,19686,180,5.6,689,29700000,53000000,-23300000,0
107,988,20008,112,5.7,883,1296184,5000000,-3703816,0
97,12841,74691,165,6.4,0,23580000,25000000,-1420000,0
84,8018,46239,137,6,0,38502340,50000000,-11497660,0
110,3177,7894,25,5,0,16549477,20000000,-3450523,0
131,12088,46951,175,7.1,0,43545364,65000000,-21454636,0
89,3096,46205,147,5.8,0,19322135,40000000,-20677865,0
91,648,54478,184,7.1,0,560069,7000000,-6439931,0
86,5393,9682,38,4.8,0,13521829,30000000,-16478171,0
126,20563,32815,214,7.3,0,25224242,35000000,-9775758,0
118,22447,41288,126,6.2,17000,30800231,60000000,-29199769,0
102,45202,85237,274,5.6,18000,26121638,49900000,-23778362,0
131,3012,57100,281,6.9,0,27642707,72000000,-44357293,0
102,14281,14129,39,5.1,967,2807854,11000000,-8192146,0
93,30134,28629,113,4.9,0,16863583,20000000,-3136417,0
120,33585,42547,265,6.1,748,56359980,60000000,-3640020,0
100,2085,34809,125,6.2,11000,7448385,41000000,-33551615,0
123,18793,12771,84,6.5,828,25928721,58000000,-32071279,0
87,6658,43300,250,3.8,0,41819064,62000000,-20180936,0
107,1702,15231,66,6.5,0,24719215,40000000,-15280785,0
102,13156,69172,316,6.6,0,12482775,20000000,-7517225,0
124,13073,77673,463,6,0,119269486,130000000,-10730514,0
121,286,41620,418,2.4,2000,7266209,54000000,-46733791,0
138,15149,49311,278,6.7,0,35168966,100000000,-64831034,0
113,12157,74651,313,7.9,6000,4420000,16000000,-11580000,0
93,5377,28848,76,5.7,0,10496317,35000000,-24503683,0
109,52621,45497,260,5.3,1000,19598588,75000000,-55401412,0
109,4257,32951,44,5.8,6000,17425000,20000000,-2575000,0
99,50542,31964,129,6.9,0,295750,10000000,-9704250,0
128,27614,20740,178,6.2,0,9450897,55000000,-45549103,0
129,16237,17859,89,6.6,911,10300000,38000000,-27700000,0
89,1243,30215,95,5,0,6948633,17900000,-10951367,0
193,6341,45271,170,7.9,0,21500000,27000000,-5500000,0
134,1044,81611,274,6,0,13100000,75000000,-61900000,0
102,43810,31089,261,5.4,20000,1826705,2800000,-973295,0
107,29743,69197,216,6.4,0,18552460,32000000,-13447540,0
177,4346,56403,376,6,0,17626234,80000000,-62373766,0
108,2799,22823,113,5.6,0,17280326,20000000,-2719674,0
94,838,37626,521,2.3,1000,10442808,20000000,-9557192,0
89,1335,24412,240,7.1,944,3193102,10000000,-6806898,0
63,1002,15600,55,7.3,0,14460000,30000000,-15540000,0
212,5708,35314,145,6.6,0,25052000,63000000,-37948000,0
122,27381,88590,419,7.4,0,9500000,15000000,-5500000,0
100,32288,75675,365,7.8,0,10725228,12500000,-1774772,0
131,12522,65668,342,6.5,0,55041367,80000000,-24958633,0
128,36337,29282,105,6.2,11000,8555008,28000000,-19444992,0
103,9660,5863,25,6.5,0,573335,7000000,-6426665,0
139,1068,36267,150,7.2,0,32255440,34000000,-1744560,0
117,23745,44099,143,6.7,0,31720158,60000000,-28279842,0
89,477,60522,228,7.3,0,2120439,5952000,-3831561,0
127,5702,58015,374,6,0,22944502,50000000,-27055498,0
110,18635,34356,260,6.4,705,26199517,50000000,-23800483,0
130,2888,87424,276,8.2,0,43455,1288000,-1244545,0
139,538,19114,115,6.4,0,4607608,45000000,-40392392,0
99,2748,27266,75,7,0,2899975,6000000,-3100025,0
88,4777,53342,287,6.2,16000,1104682,4000000,-2895318,0
96,17292,47800,244,6.3,0,27388767,31000000,-3611233,0
130,2452,34488,136,6.9,15000,15395087,30000000,-14604913,0
95,3092,21212,107,6.7,3000,7820688,13000000,-5179312,0
83,4024,24216,162,4.1,401,10667893,45000000,-34332107,0
118,3474,14143,102,7.1,0,1151330,13000000,-11848670,0
100,32094,60596,158,5.9,13000,27437881,30000000,-2562119,0
86,1249,37495,230,6.1,37000,672648,3000000,-2327352,0
110,25676,12233,89,6.8,0,4040588,5000000,-959412,0
97,5519,43867,83,6.3,0,6928068,19000000,-12071932,0
118,1889,24104,88,7.2,0,2849142,16000000,-13150858,0
88,2857,74945,359,1.9,0,14109284,25000000,-10890716,0
85,11301,36144,91,6.7,880,26288320,60000000,-33711680,0
124,10838,31113,212,5.7,852,32168970,42000000,-9831030,0
129,19620,52972,124,6.8,21000,2527904,30000000,-27472096,0
114,4902,60467,949,5.6,0,60874615,90000000,-29125385,0
84,6954,63216,196,6.5,0,14373825,86000000,-71626175,0
114,1005,28584,232,6.3,675,16838910,35000000,-18161090,0
121,2705,45455,388,5,0,76932943,135000000,-58067057,0
112,3547,95529,301,7.5,38000,6038942,7000000,-961058,0
125,1003,8087,33,7.1,1000,7400000,40000000,-32600000,0
115,1201,15817,210,6.7,0,17200925,18000000,-799075,0
123,12700,58658,495,6.4,0,52034889,57000000,-4965111,0
130,29,26832,247,7.7,0,9495408,18000000,-8504592,0
114,1856,20113,178,6.8,0,8801940,10000000,-1198060,0
122,50950,47203,197,6.8,0,24748670,27500000,-2751330,0
105,2327,35137,188,7.4,10000,17436509,20000000,-2563491,0
121,2251,33597,185,7,0,18432000,20000000,-1568000,0
112,16692,11983,147,6.7,365,10011050,21000000,-10988950,0
89,3372,58300,139,6.9,0,76432727,95000000,-18567273,0
114,589,27664,120,6,472,41299492,58000000,-16700508,0
110,3785,6147,36,5.4,0,346594,20000000,-19653406,0
94,15857,52244,377,6.6,0,36754634,75000000,-38245366,0
115,14889,22345,144,6.8,0,529766,8000000,-7470234,0
124,14726,44795,314,7.4,0,7060876,13500000,-6439124,0
118,14036,44453,154,5.8,0,33828318,55000000,-21171682,0
101,15935,54021,227,5.7,0,42277365,50000000,-7722635,0
121,3986,53970,435,6,0,29762011,68000000,-38237989,0
103,3639,43442,146,6.2,0,13395939,60000000,-46604061,0
122,1291,20000,188,6.2,0,6754898,12000000,-5245102,0
104,3148,35018,180,3.9,716,10696210,22000000,-11303790,0
100,15944,43376,249,5.7,0,17218080,65000000,-47781920,0
102,1890,16474,301,4.2,785,5989640,80000000,-74010360,0
112,285,5637,57,5.2,0,17472,10000000,-9982528,0
126,34774,45296,267,6.7,0,39459427,80000000,-40540573,0
121,1887,4670,27,6,0,108348,30000000,-29891652,0
113,1171,18632,354,5.3,656,23,12000000,-11999977,0
89,2006,13145,215,3.6,725,598645,10000000,-9401355,0
108,18739,14757,51,6.2,0,1083683,12500000,-11416317,0
103,2510,150020,568,8.3,0,1729345,2540800,-811455,0
90,4377,60460,104,7.7,14000,1755212,14000000,-12244788,0
122,22319,7976,61,5.3,0,3334927,10000000,-6665073,0
98,4151,62198,139,5.6,0,24159934,35000000,-10840066,0
98,1917,11031,45,6.5,739,390659,2000000,-1609341,0
121,6617,2047,29,4.6,0,4842699,5000000,-157301,0
135,15820,12037,90,5.1,943,10382407,50000000,-39617593,0
97,1576,41663,141,5.4,531,33561137,70000000,-36438863,0
106,4239,25462,200,5.8,804,23619609,30000000,-6380391,0
108,4374,26100,97,5.9,484,17807569,20000000,-2192431,0
92,1011,9513,116,7.7,0,1.2e+07,22000000,-1e+07,0
99,2949,33186,78,5.9,0,16671505,50000000,-33328495,0
105,37766,34985,135,5.4,0,9479718,22000000,-12520282,0
140,3044,68159,209,7.2,0,34416893,38000000,-3583107,0
89,13390,21283,190,5.5,361,54249294,75000000,-20750706,0
104,4294,55749,257,6.1,0,46683377,75000000,-28316623,0
102,14463,27305,284,5.1,604,19412993,63600000,-44187007,0
116,14028,31293,254,5.3,648,51142659,75000000,-23857341,0
105,14677,21079,55,5.2,818,13854000,20000000,-6146000,0
98,2214,13174,81,7.2,0,1759252,10000000,-8240748,0
98,11770,29994,86,6.9,0,3453043,8000000,-4546957,0
103,4676,22649,212,5.9,1000,14867514,15000000,-132486,0
135,5917,41685,754,7,3000,31670620,40000000,-8329380,0
99,2542,44248,373,6,0,14567883,75000000,-60432117,0
117,16937,63459,185,6.9,3000,25023434,27000000,-1976566,0
140,12634,35565,247,6.6,2000,17800000,60000000,-42200000,0
125,3142,28130,215,6.5,0,29882645,35000000,-5117355,0
91,5593,24183,160,5.7,665,68514844,80000000,-11485156,0
116,3753,25346,167,5.7,470,30199105,40000000,-9800895,0
141,1618,17373,148,6.2,767,16123851,23000000,-6876149,0
91,1846,16761,277,3.6,391,19924033,70000000,-50075967,0
93,13403,31209,106,6.1,0,50877145,60000000,-9122855,0
96,1385,19824,179,3.7,0,12764201,50000000,-37235799,0
106,20772,23579,88,5.5,0,24048000,30000000,-5952000,0
111,2603,38017,247,6.4,12000,27107960,35000000,-7892040,0
104,7723,38203,290,4,0,20844907,42000000,-21155093,0
106,21711,39260,129,6.6,0,2995811,10000000,-7004189,0
96,664,33287,201,5.9,739,19351569,22000000,-2648431,0
95,6161,20295,164,3.8,416,7103973,100000000,-92896027,0
160,26982,15697,182,6,0,9323833,45000000,-35676167,0
127,796,31414,180,4.3,0,303877,10000000,-9696123,0
105,1185,14325,90,6.7,0,1831348,18000000,-16168652,0
104,9662,24790,173,5.2,0,6600000,25000000,-18400000,0
106,34351,114762,299,7.4,19000,11293663,12000000,-706337,0
132,4796,22447,210,6.4,0,35743308,48000000,-12256692,0
99,4169,14315,101,5.3,201,16930185,29000000,-12069815,0
118,11662,44913,181,6,3000,35402320,42000000,-6597680,0
104,3162,13065,253,4.6,897,17762705,21000000,-3237295,0
90,19952,24969,258,4.7,0,29907685,38000000,-8092315,0
102,14625,29285,174,5.4,0,25303038,67000000,-41696962,0
108,14574,50197,265,7.4,0,3049135,5000000,-1950865,0
119,971,65464,1308,2.4,0,21400000,44000000,-22600000,0
91,2899,19331,317,4.3,949,15,3000000,-2999985,0
100,2056,22309,102,6.3,0,11087569,425000000,-413912431,0
116,14780,34435,346,4.5,886,54744738,94000000,-39255262,0
112,253,24921,166,7.7,0,3432342,8000000,-4567658,0
113,708,12128,61,5.6,0,17479,20000000,-19982521,0
83,730,16268,108,4.1,0,9627492,17000000,-7372508,0
92,3935,18271,150,4.4,0,14822346,16000000,-1177654,0
97,13628,26893,126,5.8,815,19870567,70000000,-50129433,0
97,21107,12049,135,6.8,1000,1548955,6500000,-4951045,0
90,408,8824,108,6.2,559,782102,5000000,-4217898,0
105,4369,15052,116,5.2,484,22034832,35000000,-12965168,0
105,1132,32224,62,5.6,617,35431113,60000000,-24568887,0
125,14536,38076,399,5.9,0,18720175,62000000,-43279825,0
128,3126,13830,61,6.1,680,24332324,40000000,-15667676,0
102,672,17740,165,7.2,0,10827816,23000000,-12172184,0
94,2248,35830,321,6,0,34234008,55000000,-20765992,0
99,2125,17365,66,5.9,630,14358033,40000000,-25641967,0
132,58528,62981,84,6.3,0,30303072,50000000,-19696928,0
95,489,9589,105,5.8,289,2025238,6000000,-3974762,0
134,4,21606,117,7,0,5684789,28000000,-22315211,0
92,3654,33745,198,6.2,0,4152230,25000000,-20847770,0
110,2972,5917,50,5.3,177,6614280,39000000,-32385720,0
107,5992,22639,217,5.5,300,7314027,17000000,-9685973,0
99,2862,8511,87,3.9,0,56825,250000,-193175,0
145,1825,45231,315,7.3,0,34566746,80000000,-45433254,0
100,582,18693,187,6.4,0,1.3e+07,25000000,-1.2e+07,0
93,2178,28606,262,5.1,0,15007991,30000000,-14992009,0
134,36859,55329,499,7.8,0,2807390,3000000,-192610,0
142,20201,25193,217,5.9,2000,31755742,35000000,-3244258,0
106,18947,29341,93,6.7,0,5483299,5500000,-16701,0
99,2535,26126,325,5,0,19294901,35000000,-15705099,0
99,28987,7909,157,4.9,261,10719357,25000000,-14280643,0
108,1460,61417,339,5.5,941,78382433,85000000,-6617567,0
102,33153,32311,104,6.2,0,8762890,15000000,-6237110,0
85,14599,7367,37,4.7,850,69497,6000000,-5930503,0
96,774,10282,78,6.6,474,622806,2000000,-1377194,0
94,2151,10883,73,4.9,448,36850101,65000000,-28149899,0
80,29,42462,312,7.8,0,1477676,8000000,-6522324,0
88,25637,11498,53,5.3,0,6405245,15000000,-8594755,0
95,2260,11148,229,4.2,437,28283637,57000000,-28716363,0
109,55,11798,124,7.1,2000,62172050,74500000,-12327950,0
111,1573,11958,39,6.4,1000,5210988,20000000,-14789012,0
74,13917,17307,186,6.5,892,8493890,40000000,-31506110,0
107,2512,5557,34,6.4,294,143451,8000000,-7856549,0
106,6558,26551,273,6,0,11203026,45000000,-33796974,0
95,2007,3624,27,6.2,313,2955039,9000000,-6044961,0
112,2820,26720,196,7.7,920,3263585,5000000,-1736415,0
